name,mos
voc_emotic_ava/EMOTIC__COCO_train2014_000000083353.jpg,0.7359016107723346
voc_emotic_ava/EMOTIC__COCO_train2014_000000108892.jpg,0.7284853156533667
voc_emotic_ava/EMOTIC__COCO_train2014_000000152556.jpg,0.6556396550695267
voc_emotic_ava/EMOTIC__COCO_train2014_000000167220.jpg,0.7357985634298282
voc_emotic_ava/EMOTIC__COCO_train2014_000000208172.jpg,0.681076443360732
voc_emotic_ava/EMOTIC__COCO_train2014_000000233526.jpg,0.7714824120824716
voc_emotic_ava/EMOTIC__COCO_train2014_000000234244.jpg,0.7214643955971345
voc_emotic_ava/EMOTIC__COCO_train2014_000000243333.jpg,0.7290684070965093
voc_emotic_ava/EMOTIC__COCO_train2014_000000252093.jpg,0.6667221804932674
voc_emotic_ava/EMOTIC__COCO_train2014_000000258676.jpg,0.7023074732495945
voc_emotic_ava/EMOTIC__COCO_train2014_000000266350.jpg,0.6371140335740421
voc_emotic_ava/EMOTIC__COCO_train2014_000000281431.jpg,0.697323615200132
voc_emotic_ava/EMOTIC__COCO_train2014_000000290941.jpg,0.6267124656071136
voc_emotic_ava/EMOTIC__COCO_train2014_000000330909.jpg,0.6578364898048621
voc_emotic_ava/EMOTIC__COCO_train2014_000000333775.jpg,0.7063817263905787
voc_emotic_ava/EMOTIC__COCO_train2014_000000368521.jpg,0.7410011097440432
voc_emotic_ava/EMOTIC__COCO_train2014_000000376882.jpg,0.6551857859139871
voc_emotic_ava/EMOTIC__COCO_train2014_000000380998.jpg,0.7020818712646844
voc_emotic_ava/EMOTIC__COCO_train2014_000000429038.jpg,0.7516704380676333
voc_emotic_ava/EMOTIC__COCO_train2014_000000435098.jpg,0.7196050743582112
voc_emotic_ava/EMOTIC__COCO_train2014_000000437753.jpg,0.7595011656213214
voc_emotic_ava/EMOTIC__COCO_train2014_000000463175.jpg,0.7995473008936782
voc_emotic_ava/EMOTIC__COCO_train2014_000000474668.jpg,0.7747492067278932
voc_emotic_ava/EMOTIC__COCO_train2014_000000491989.jpg,0.7687223659220761
voc_emotic_ava/EMOTIC__COCO_train2014_000000518957.jpg,0.7539125150269803
voc_emotic_ava/EMOTIC__COCO_train2014_000000535042.jpg,0.6911445091206967
voc_emotic_ava/EMOTIC__COCO_train2014_000000541690.jpg,0.7488527945781626
voc_emotic_ava/EMOTIC__COCO_train2014_000000542658.jpg,0.7508113274485143
voc_emotic_ava/EMOTIC__COCO_train2014_000000575754.jpg,0.7084230775087742
voc_emotic_ava/EMOTIC__COCO_val2014_000000015303.jpg,0.7890213525471939
voc_emotic_ava/EMOTIC__COCO_val2014_000000027221.jpg,0.7753479556355973
voc_emotic_ava/EMOTIC__COCO_val2014_000000027478.jpg,0.7355294620981677
voc_emotic_ava/EMOTIC__COCO_val2014_000000052966.jpg,0.702123239718031
voc_emotic_ava/EMOTIC__COCO_val2014_000000086516.jpg,0.7220509080702405
voc_emotic_ava/EMOTIC__COCO_val2014_000000090572.jpg,0.7664679176086026
voc_emotic_ava/EMOTIC__COCO_val2014_000000102805.jpg,0.726968200854976
voc_emotic_ava/EMOTIC__COCO_val2014_000000121989.jpg,0.7170282970567188
voc_emotic_ava/EMOTIC__COCO_val2014_000000163640.jpg,0.7403948012560849
voc_emotic_ava/EMOTIC__COCO_val2014_000000467000.jpg,0.7451492807050866
voc_emotic_ava/EMOTIC__COCO_val2014_000000504091.jpg,0.7541303974591793
voc_emotic_ava/EMOTIC__empuy2m5ddvjh0b74h.jpg,0.6545737642704744
voc_emotic_ava/EMOTIC__gys98nlu9hsyek632k.jpg,0.6789658875570593
voc_emotic_ava/EMOTIC__sun_aaqdsbrpbdabfsbf.jpg,0.6067412246113768
voc_emotic_ava/EMOTIC__sun_ahpkaqdrwkoogmip.jpg,0.7509981755311581
voc_emotic_ava/EMOTIC__sun_axiftnaiabuhpyjm.jpg,0.7730906583555404
voc_emotic_ava/EMOTIC__sun_ayegylhvqnwvvgxf.jpg,0.7201551617706171
voc_emotic_ava/JPEGImages__2007_001630.jpg,0.6938307101608626
voc_emotic_ava/JPEGImages__2007_003190.jpg,0.7855150380646514
voc_emotic_ava/JPEGImages__2007_007031.jpg,0.6936308638988229
voc_emotic_ava/JPEGImages__2008_000203.jpg,0.6296299573663425
voc_emotic_ava/JPEGImages__2008_000787.jpg,0.7766942177989995
voc_emotic_ava/JPEGImages__2008_001737.jpg,0.7947094194023925
voc_emotic_ava/JPEGImages__2008_001987.jpg,0.7504773863270029
voc_emotic_ava/JPEGImages__2008_002795.jpg,0.6590828001427819
voc_emotic_ava/JPEGImages__2008_003996.jpg,0.7045629751420015
voc_emotic_ava/JPEGImages__2008_004330.jpg,0.7644162675916701
voc_emotic_ava/JPEGImages__2008_004804.jpg,0.7073368749585132
voc_emotic_ava/JPEGImages__2008_005505.jpg,0.7513424854264248
voc_emotic_ava/JPEGImages__2008_006249.jpg,0.7093022533268128
voc_emotic_ava/JPEGImages__2008_007781.jpg,0.74067785897937
voc_emotic_ava/JPEGImages__2008_007999.jpg,0.7632124684593812
voc_emotic_ava/JPEGImages__2008_008208.jpg,0.6915203638397666
voc_emotic_ava/JPEGImages__2009_000035.jpg,0.8072826953708243
voc_emotic_ava/JPEGImages__2009_000136.jpg,0.7588765855394849
voc_emotic_ava/JPEGImages__2009_000801.jpg,0.7275673621135716
voc_emotic_ava/JPEGImages__2009_001327.jpg,0.6623146875126185
voc_emotic_ava/JPEGImages__2009_001493.jpg,0.7359662408230591
voc_emotic_ava/JPEGImages__2009_001827.jpg,0.7908357222104442
voc_emotic_ava/JPEGImages__2009_002155.jpg,0.607774183746938
voc_emotic_ava/JPEGImages__2009_002734.jpg,0.7687548169686789
voc_emotic_ava/JPEGImages__2010_000910.jpg,0.6062356716082236
voc_emotic_ava/JPEGImages__2010_001796.jpg,0.7376796824486088
voc_emotic_ava/JPEGImages__2010_002086.jpg,0.6761596973410808
voc_emotic_ava/JPEGImages__2010_004017.jpg,0.7354114024873909
voc_emotic_ava/JPEGImages__2010_004417.jpg,0.7294047495398117
voc_emotic_ava/JPEGImages__2010_005384.jpg,0.7832039337107259
voc_emotic_ava/JPEGImages__2010_006385.jpg,0.6314263152512924
voc_emotic_ava/JPEGImages__2011_000152.jpg,0.7322539744249051
voc_emotic_ava/JPEGImages__2011_001354.jpg,0.7421321445389396
voc_emotic_ava/JPEGImages__2011_002558.jpg,0.7338950756331473
voc_emotic_ava/JPEGImages__2011_002877.jpg,0.7428827882507665
voc_emotic_ava/JPEGImages__2011_003419.jpg,0.7029636687428341
voc_emotic_ava/JPEGImages__2011_004872.jpg,0.782962311488888
voc_emotic_ava/JPEGImages__2011_004873.jpg,0.7613488430185287
voc_emotic_ava/JPEGImages__2011_005033.jpg,0.7392971868142688
voc_emotic_ava/JPEGImages__2011_005968.jpg,0.6875189306039323
voc_emotic_ava/JPEGImages__2012_001482.jpg,0.7137762374614934
voc_emotic_ava/JPEGImages__2012_002459.jpg,0.7555447738679212
voc_emotic_ava/JPEGImages__2012_003160.jpg,0.7714462456512327
voc_emotic_ava/JPEGImages__2012_003664.jpg,0.7099685599061871
voc_emotic_ava/VOC2012__2007_006549.jpg,0.5143603743429901
voc_emotic_ava/VOC2012__2008_000497.jpg,0.7763861250450336
voc_emotic_ava/VOC2012__2008_001504.jpg,0.7094719450932798
voc_emotic_ava/VOC2012__2008_002596.jpg,0.7573689375511642
voc_emotic_ava/VOC2012__2008_003731.jpg,0.6882203672175616
voc_emotic_ava/VOC2012__2008_004408.jpg,0.7827978762505263
voc_emotic_ava/VOC2012__2008_004694.jpg,0.7204623929129869
voc_emotic_ava/VOC2012__2008_004971.jpg,0.7488051483983857
voc_emotic_ava/VOC2012__2008_007094.jpg,0.77718551297361
voc_emotic_ava/VOC2012__2008_007836.jpg,0.6958862967190266
voc_emotic_ava/VOC2012__2008_008657.jpg,0.7506264593324133
voc_emotic_ava/VOC2012__2009_001520.jpg,0.693416970008626
voc_emotic_ava/VOC2012__2009_002356.jpg,0.5744003477987586
voc_emotic_ava/VOC2012__2009_003084.jpg,0.6680684232774003
voc_emotic_ava/VOC2012__2009_003467.jpg,0.7362184406302713
voc_emotic_ava/VOC2012__2009_004132.jpg,0.720176910617967
voc_emotic_ava/VOC2012__2009_004607.jpg,0.7332837894203519
voc_emotic_ava/VOC2012__2009_005005.jpg,0.7525438435082422
voc_emotic_ava/VOC2012__2010_000500.jpg,0.7340380126018233
voc_emotic_ava/VOC2012__2010_003821.jpg,0.7835751326062574
voc_emotic_ava/VOC2012__2010_004068.jpg,0.695929657809153
voc_emotic_ava/VOC2012__2010_004565.jpg,0.6061336831973348
voc_emotic_ava/VOC2012__2010_004771.jpg,0.6648234275113933
voc_emotic_ava/VOC2012__2010_006588.jpg,0.6877935252035904
voc_emotic_ava/VOC2012__2010_006626.jpg,0.7757987435166169
voc_emotic_ava/VOC2012__2011_000871.jpg,0.7284530331357548
voc_emotic_ava/VOC2012__2011_001105.jpg,0.6967760458767682
voc_emotic_ava/VOC2012__2011_001279.jpg,0.7236302886714843
voc_emotic_ava/VOC2012__2011_002761.jpg,0.7564168246922006
voc_emotic_ava/VOC2012__2011_003002.jpg,0.6876967922259118
voc_emotic_ava/VOC2012__2011_003096.jpg,0.8283860787176004
voc_emotic_ava/VOC2012__2011_004109.jpg,0.698639654327709
voc_emotic_ava/VOC2012__2011_004857.jpg,0.6423122834018596
voc_emotic_ava/VOC2012__2011_005753.jpg,0.6279924631060861
voc_emotic_ava/VOC2012__2011_006019.jpg,0.6642510432181239
voc_emotic_ava/VOC2012__2011_006545.jpg,0.7700244450676793
voc_emotic_ava/VOC2012__2012_000429.jpg,0.7947704232996197
voc_emotic_ava/VOC2012__2012_001227.jpg,0.7314036856559518
voc_emotic_ava/VOC2012__2012_001373.jpg,0.6186736519667677
voc_emotic_ava/VOC2012__2012_001595.jpg,0.7532632159260533
voc_emotic_ava/VOC2012__2012_002968.jpg,0.7755612241343574
blur_dataset/out_of_focus0151.jpg,0.7427922562321391
voc_emotic_ava/AVA__149185.jpg,0.7678162280808049
voc_emotic_ava/AVA__203969.jpg,0.6801238092881308
voc_emotic_ava/AVA__421090.jpg,0.8157009702931055
voc_emotic_ava/AVA__46144.jpg,0.8299259038143008
voc_emotic_ava/AVA__608822.jpg,0.7003207071331159
voc_emotic_ava/AVA__719852.jpg,0.7088548161380055
voc_emotic_ava/EMOTIC__COCO_train2014_000000288164.jpg,0.6978143929897364
voc_emotic_ava/EMOTIC__COCO_train2014_000000328673.jpg,0.7788332443673524
voc_emotic_ava/EMOTIC__COCO_train2014_000000444353.jpg,0.7281547027834754
voc_emotic_ava/EMOTIC__COCO_train2014_000000522827.jpg,0.7947769785979379
voc_emotic_ava/EMOTIC__COCO_train2014_000000572354.jpg,0.680099784793707
voc_emotic_ava/EMOTIC__COCO_val2014_000000102848.jpg,0.7139762868521777
voc_emotic_ava/EMOTIC__COCO_val2014_000000198154.jpg,0.7993255009443558
voc_emotic_ava/JPEGImages__2008_006120.jpg,0.5722579978974079
voc_emotic_ava/JPEGImages__2009_004766.jpg,0.7656938673535802
voc_emotic_ava/JPEGImages__2009_004901.jpg,0.725414384200114
voc_emotic_ava/JPEGImages__2010_002661.jpg,0.7631306428040889
voc_emotic_ava/JPEGImages__2010_002868.jpg,0.81039755867408
voc_emotic_ava/JPEGImages__2010_004871.jpg,0.8107671516692608
voc_emotic_ava/JPEGImages__2011_000053.jpg,0.7942450598722236
voc_emotic_ava/JPEGImages__2011_006436.jpg,0.7039874980132068
voc_emotic_ava/JPEGImages__2011_006951.jpg,0.7428926508394509
voc_emotic_ava/VOC2012__2010_002186.jpg,0.8050810131967292
voc_emotic_ava/VOC2012__2010_003854.jpg,0.7582130260561577
voc_emotic_ava/VOC2012__2010_004094.jpg,0.8130200151800702
voc_emotic_ava/VOC2012__2011_006053.jpg,0.700193848769045
voc_emotic_ava/VOC2012__2012_000463.jpg,0.7931883363517682
voc_emotic_ava/VOC2012__2012_002500.jpg,0.6744860406798071
blur_dataset/motion0003.jpg,0.49907820410580506
blur_dataset/motion0031.jpg,0.674570671234947
blur_dataset/motion0034.jpg,0.6052457361817483
blur_dataset/motion0050.jpg,0.6770790215752771
blur_dataset/motion0091.jpg,0.0
blur_dataset/motion0106.jpg,0.710843696337834
blur_dataset/out_of_focus0182.jpg,0.7758975081644357
blur_dataset/out_of_focus0613.jpg,0.7394085807466254
voc_emotic_ava/AVA__102506.jpg,0.7604488773522754
voc_emotic_ava/AVA__137972.jpg,0.4283368223982805
voc_emotic_ava/AVA__138808.jpg,0.704693837155776
voc_emotic_ava/AVA__147631.jpg,0.7132718645003433
voc_emotic_ava/AVA__151757.jpg,0.7524055752576503
voc_emotic_ava/AVA__165639.jpg,0.6215308847849284
voc_emotic_ava/AVA__19588.jpg,0.7267492543374248
voc_emotic_ava/AVA__208508.jpg,0.7208722311365626
voc_emotic_ava/AVA__215015.jpg,0.6248591360312798
voc_emotic_ava/AVA__217724.jpg,0.706009825509003
voc_emotic_ava/AVA__229004.jpg,0.7036898072122848
voc_emotic_ava/AVA__286010.jpg,0.6818994780695754
voc_emotic_ava/AVA__30990.jpg,0.6755939409370642
voc_emotic_ava/AVA__313096.jpg,0.7109046766753904
voc_emotic_ava/AVA__322214.jpg,0.7576881752574746
voc_emotic_ava/AVA__336344.jpg,0.7088596613850754
voc_emotic_ava/AVA__349588.jpg,0.6837853837944574
voc_emotic_ava/AVA__350218.jpg,0.7752064084709182
voc_emotic_ava/AVA__353736.jpg,0.7458528720360242
voc_emotic_ava/AVA__379847.jpg,0.7673424848028008
voc_emotic_ava/AVA__409922.jpg,0.7053056434969708
voc_emotic_ava/AVA__442844.jpg,0.7099351919733725
voc_emotic_ava/AVA__44493.jpg,0.7826613982914995
voc_emotic_ava/AVA__464799.jpg,0.6990138065650665
voc_emotic_ava/AVA__48281.jpg,0.7225505984985278
voc_emotic_ava/AVA__492880.jpg,0.7162982877842272
voc_emotic_ava/AVA__584740.jpg,0.6513523899880861
voc_emotic_ava/AVA__59449.jpg,0.7490311756122309
voc_emotic_ava/AVA__617275.jpg,0.8425771939915723
voc_emotic_ava/AVA__647895.jpg,0.7237188278041077
voc_emotic_ava/AVA__675275.jpg,0.6549078789266202
voc_emotic_ava/AVA__677698.jpg,0.633111860137356
voc_emotic_ava/AVA__679878.jpg,0.6609979972144722
voc_emotic_ava/AVA__695416.jpg,0.6179459006924215
voc_emotic_ava/AVA__7482.jpg,0.7258119866442246
voc_emotic_ava/AVA__766170.jpg,0.6411800062684551
voc_emotic_ava/AVA__784014.jpg,0.7347128891287386
voc_emotic_ava/AVA__7951.jpg,0.7639534476437401
voc_emotic_ava/AVA__805020.jpg,0.7442537811728288
voc_emotic_ava/AVA__865491.jpg,0.7155116488909069
voc_emotic_ava/AVA__870235.jpg,0.7937827093289024
voc_emotic_ava/AVA__873590.jpg,0.7786154782592206
voc_emotic_ava/AVA__893795.jpg,0.6649622496708423
voc_emotic_ava/EMOTIC__03xuiwk051124zmgbn.jpg,0.7582750351321917
voc_emotic_ava/EMOTIC__0troa9lbxq4gyci1y1.jpg,0.7324878169143396
voc_emotic_ava/EMOTIC__20tocv80xqzr1c8bqz.jpg,0.7278561301845702
voc_emotic_ava/EMOTIC__COCO_train2014_000000030838.jpg,0.7412026830340593
voc_emotic_ava/EMOTIC__COCO_train2014_000000046441.jpg,0.7480642696333779
voc_emotic_ava/EMOTIC__COCO_train2014_000000061842.jpg,0.7371415738937281
voc_emotic_ava/EMOTIC__COCO_train2014_000000104079.jpg,0.7315671238201118
voc_emotic_ava/EMOTIC__COCO_train2014_000000117413.jpg,0.7193741173505221
voc_emotic_ava/EMOTIC__COCO_train2014_000000127240.jpg,0.6768038219040888
voc_emotic_ava/EMOTIC__COCO_train2014_000000139571.jpg,0.7285713442066627
voc_emotic_ava/EMOTIC__COCO_train2014_000000150462.jpg,0.707223523649401
voc_emotic_ava/EMOTIC__COCO_train2014_000000191511.jpg,0.7275380809291936
voc_emotic_ava/EMOTIC__COCO_train2014_000000200764.jpg,0.7662517340879196
voc_emotic_ava/EMOTIC__COCO_train2014_000000206198.jpg,0.7221382639650515
voc_emotic_ava/EMOTIC__COCO_train2014_000000252691.jpg,0.7245828971706673
voc_emotic_ava/EMOTIC__COCO_train2014_000000252943.jpg,0.7778791663557759
voc_emotic_ava/EMOTIC__COCO_train2014_000000265100.jpg,0.7442335444257279
voc_emotic_ava/EMOTIC__COCO_train2014_000000268313.jpg,0.6486973844854456
voc_emotic_ava/EMOTIC__COCO_train2014_000000271282.jpg,0.7359784408320372
voc_emotic_ava/EMOTIC__COCO_train2014_000000300598.jpg,0.7169972372753118
voc_emotic_ava/EMOTIC__COCO_train2014_000000404272.jpg,0.7434333893627255
voc_emotic_ava/EMOTIC__COCO_train2014_000000435456.jpg,0.7301453750451691
voc_emotic_ava/EMOTIC__COCO_train2014_000000435479.jpg,0.7116350086291824
voc_emotic_ava/EMOTIC__COCO_train2014_000000443084.jpg,0.7805786227923879
voc_emotic_ava/EMOTIC__COCO_train2014_000000455369.jpg,0.77699409646325
voc_emotic_ava/EMOTIC__COCO_train2014_000000473125.jpg,0.7548101300185854
voc_emotic_ava/EMOTIC__COCO_train2014_000000537986.jpg,0.7361809537479533
voc_emotic_ava/EMOTIC__COCO_train2014_000000543042.jpg,0.6496050792727094
voc_emotic_ava/EMOTIC__COCO_train2014_000000551316.jpg,0.6954439845756284
voc_emotic_ava/EMOTIC__COCO_val2014_000000086646.jpg,0.7126704942639569
voc_emotic_ava/EMOTIC__COCO_val2014_000000192233.jpg,0.7313600733301049
voc_emotic_ava/EMOTIC__COCO_val2014_000000480536.jpg,0.7403657312244744
voc_emotic_ava/EMOTIC__COCO_val2014_000000496152.jpg,0.7381279406295522
voc_emotic_ava/EMOTIC__COCO_val2014_000000500944.jpg,0.7604515789610593
voc_emotic_ava/EMOTIC__COCO_val2014_000000545007.jpg,0.7622493207470369
voc_emotic_ava/EMOTIC__COCO_val2014_000000575577.jpg,0.755531079029653
voc_emotic_ava/EMOTIC__ayo9ttwo44ekls4v7n.jpg,0.7332261153052386
voc_emotic_ava/EMOTIC__f4ihm23qnjzfp8mepp.jpg,0.7531988895376348
voc_emotic_ava/EMOTIC__sun_agjgmsknfgeelzeo.jpg,0.6711587271584791
voc_emotic_ava/EMOTIC__sun_amsdoadjqexyriyz.jpg,0.7336513259759687
voc_emotic_ava/EMOTIC__sun_danoagalheyrtmks.jpg,0.7022603478462923
voc_emotic_ava/JPEGImages__2007_000629.jpg,0.6955129023459583
voc_emotic_ava/JPEGImages__2007_002376.jpg,0.7662346229686545
voc_emotic_ava/JPEGImages__2007_004902.jpg,0.7178094761407643
voc_emotic_ava/JPEGImages__2007_005264.jpg,0.7569592412551015
voc_emotic_ava/JPEGImages__2007_005460.jpg,0.750536926247503
voc_emotic_ava/JPEGImages__2007_007480.jpg,0.6996230825913974
voc_emotic_ava/JPEGImages__2008_000026.jpg,0.7209539440036798
voc_emotic_ava/JPEGImages__2008_000188.jpg,0.765608744338752
voc_emotic_ava/JPEGImages__2008_002622.jpg,0.7238314722219981
voc_emotic_ava/JPEGImages__2008_003280.jpg,0.6911658529056166
voc_emotic_ava/JPEGImages__2008_003882.jpg,0.704981588226026
voc_emotic_ava/JPEGImages__2008_004396.jpg,0.7244676987197941
voc_emotic_ava/JPEGImages__2008_005510.jpg,0.7296405702972113
voc_emotic_ava/JPEGImages__2008_005563.jpg,0.7593166308913465
voc_emotic_ava/JPEGImages__2008_006773.jpg,0.7388726740041677
voc_emotic_ava/JPEGImages__2008_006857.jpg,0.7489107146721208
voc_emotic_ava/JPEGImages__2008_007168.jpg,0.7116756483043306
voc_emotic_ava/JPEGImages__2008_007273.jpg,0.8095167079839122
voc_emotic_ava/JPEGImages__2008_008652.jpg,0.6927655241806522
voc_emotic_ava/JPEGImages__2009_000254.jpg,0.7726158650417061
voc_emotic_ava/JPEGImages__2009_000759.jpg,0.7370665479427868
voc_emotic_ava/JPEGImages__2009_002087.jpg,0.7049841748279783
voc_emotic_ava/JPEGImages__2009_003899.jpg,0.7561987234527523
voc_emotic_ava/JPEGImages__2009_004118.jpg,0.7735369261179755
voc_emotic_ava/JPEGImages__2010_001577.jpg,0.7422199710751053
voc_emotic_ava/JPEGImages__2010_001720.jpg,0.7506489911782096
voc_emotic_ava/JPEGImages__2010_001814.jpg,0.7092914804188979
voc_emotic_ava/JPEGImages__2010_002006.jpg,0.7589152715819748
voc_emotic_ava/JPEGImages__2010_002176.jpg,0.7171615958157955
voc_emotic_ava/JPEGImages__2010_004105.jpg,0.745697358878259
voc_emotic_ava/JPEGImages__2010_004667.jpg,0.7449165586034815
voc_emotic_ava/JPEGImages__2010_004954.jpg,0.6715888453326242
voc_emotic_ava/JPEGImages__2010_006078.jpg,0.7699857218809709
voc_emotic_ava/JPEGImages__2011_000045.jpg,0.6173021766355528
voc_emotic_ava/JPEGImages__2011_000949.jpg,0.6720938705608347
voc_emotic_ava/JPEGImages__2011_001222.jpg,0.7409380970391211
voc_emotic_ava/JPEGImages__2011_002664.jpg,0.6607348705857073
voc_emotic_ava/JPEGImages__2011_002760.jpg,0.7357234422494314
voc_emotic_ava/JPEGImages__2011_002921.jpg,0.776911277418072
voc_emotic_ava/JPEGImages__2011_003611.jpg,0.70100971189149
voc_emotic_ava/JPEGImages__2011_007186.jpg,0.6966172616868666
voc_emotic_ava/JPEGImages__2012_000180.jpg,0.7852595938220657
voc_emotic_ava/JPEGImages__2012_001295.jpg,0.750758729472949
voc_emotic_ava/JPEGImages__2012_001604.jpg,0.723770085765987
voc_emotic_ava/JPEGImages__2012_001771.jpg,0.7763783507344028
voc_emotic_ava/JPEGImages__2012_002004.jpg,0.7355746523141088
voc_emotic_ava/JPEGImages__2012_002762.jpg,0.7451794870603079
voc_emotic_ava/JPEGImages__2012_003787.jpg,0.6958181378319591
voc_emotic_ava/JPEGImages__2012_004300.jpg,0.7855209031204684
voc_emotic_ava/JPEGImages__2012_004308.jpg,0.7223970333934061
voc_emotic_ava/VOC2012__2007_005210.jpg,0.7747053587637005
voc_emotic_ava/VOC2012__2007_005248.jpg,0.7606060820289652
voc_emotic_ava/VOC2012__2008_001914.jpg,0.7493882297035106
voc_emotic_ava/VOC2012__2008_002976.jpg,0.6490680434010334
voc_emotic_ava/VOC2012__2008_003902.jpg,0.7111662278468882
voc_emotic_ava/VOC2012__2008_004366.jpg,0.780707516173753
voc_emotic_ava/VOC2012__2008_005879.jpg,0.7478393735191528
voc_emotic_ava/VOC2012__2008_005992.jpg,0.7253392421390865
voc_emotic_ava/VOC2012__2008_006451.jpg,0.6841037146307878
voc_emotic_ava/VOC2012__2008_006736.jpg,0.7201694570050092
voc_emotic_ava/VOC2012__2008_007492.jpg,0.737340368032713
voc_emotic_ava/VOC2012__2008_007979.jpg,0.7388225927061863
voc_emotic_ava/VOC2012__2008_008163.jpg,0.7409277030368638
voc_emotic_ava/VOC2012__2008_008457.jpg,0.6996843509225955
voc_emotic_ava/VOC2012__2008_008692.jpg,0.7372655822306906
voc_emotic_ava/VOC2012__2009_000234.jpg,0.7217058782578641
voc_emotic_ava/VOC2012__2009_000852.jpg,0.7484165873597501
voc_emotic_ava/VOC2012__2009_000928.jpg,0.6898739665611602
voc_emotic_ava/VOC2012__2009_001141.jpg,0.7521563688773434
voc_emotic_ava/VOC2012__2009_001710.jpg,0.7125784896415701
voc_emotic_ava/VOC2012__2009_004267.jpg,0.7724079156387015
voc_emotic_ava/VOC2012__2009_005007.jpg,0.7710666758977053
voc_emotic_ava/VOC2012__2009_005255.jpg,0.7030420213938672
voc_emotic_ava/VOC2012__2010_000399.jpg,0.6681537060211727
voc_emotic_ava/VOC2012__2010_001075.jpg,0.7237376761597318
voc_emotic_ava/VOC2012__2010_001992.jpg,0.739494318671684
voc_emotic_ava/VOC2012__2010_002079.jpg,0.7496863210200039
voc_emotic_ava/VOC2012__2010_003486.jpg,0.7446034893241698
voc_emotic_ava/VOC2012__2010_005197.jpg,0.6966994063114467
voc_emotic_ava/VOC2012__2010_005638.jpg,0.7641818205491496
voc_emotic_ava/VOC2012__2010_006148.jpg,0.694661447523187
voc_emotic_ava/VOC2012__2011_000298.jpg,0.7305980157135167
