image,dmos
cactus.jpeg2000.4.png,0.361023
cactus.jpeg2000.5.png,0.21475
child_swimming.jpeg2000.1.png,0.971341
child_swimming.jpeg2000.2.png,0.95706
child_swimming.jpeg2000.3.png,0.6774
child_swimming.jpeg2000.4.png,0.45337799999999995
child_swimming.jpeg2000.5.png,0.23412500000000003
couple.jpeg2000.1.png,0.997859
couple.jpeg2000.2.png,0.92748
couple.jpeg2000.3.png,0.614115
couple.jpeg2000.4.png,0.36938000000000004
couple.jpeg2000.5.png,0.19514600000000004
elk.jpeg2000.1.png,0.973057
elk.jpeg2000.2.png,0.92562
elk.jpeg2000.3.png,0.754911
elk.jpeg2000.4.png,0.454206
elk.jpeg2000.5.png,0.189427
family.jpeg2000.1.png,0.955663
family.jpeg2000.2.png,0.762462
family.jpeg2000.3.png,0.441287
family.jpeg2000.4.png,0.23804499999999995
family.jpeg2000.5.png,0.022877000000000036
fisher.jpeg2000.1.png,0.991875
fisher.jpeg2000.2.png,0.823681
fisher.jpeg2000.3.png,0.482046
fisher.jpeg2000.4.png,0.19157100000000005
fisher.jpeg2000.5.png,0.027919999999999945
foxy.jpeg2000.1.png,0.984589
foxy.jpeg2000.2.png,0.943702
foxy.jpeg2000.3.png,0.821238
foxy.jpeg2000.4.png,0.620797
foxy.jpeg2000.5.png,0.39097000000000004
geckos.jpeg2000.1.png,0.97765
geckos.jpeg2000.2.png,0.955811
geckos.jpeg2000.3.png,0.829521
geckos.jpeg2000.4.png,0.622609
geckos.jpeg2000.5.png,0.38289700000000004
lady_liberty.jpeg2000.1.png,0.968753
lady_liberty.jpeg2000.2.png,0.732996
lady_liberty.jpeg2000.3.png,0.49137
lady_liberty.jpeg2000.4.png,0.236576
lady_liberty.jpeg2000.5.png,0.09270800000000001
lake.jpeg2000.1.png,0.934569
lake.jpeg2000.2.png,0.833056
lake.jpeg2000.3.png,0.752203
lake.jpeg2000.4.png,0.591877
lake.jpeg2000.5.png,0.31766300000000003
log_seaside.jpeg2000.1.png,0.999792
log_seaside.jpeg2000.2.png,0.955237
log_seaside.jpeg2000.3.png,0.840048
log_seaside.jpeg2000.4.png,0.605576
log_seaside.jpeg2000.5.png,0.306959
monument.jpeg2000.1.png,0.985376
monument.jpeg2000.2.png,0.893588
monument.jpeg2000.3.png,0.6190519999999999
monument.jpeg2000.4.png,0.33481799999999995
monument.jpeg2000.5.png,0.17940199999999995
native_american.jpeg2000.1.png,0.945093
native_american.jpeg2000.2.png,0.8496900000000001
native_american.jpeg2000.3.png,0.6270800000000001
native_american.jpeg2000.4.png,0.27687799999999996
native_american.jpeg2000.5.png,0.11291499999999999
redwood.jpeg2000.1.png,0.968293
redwood.jpeg2000.2.png,0.817684
redwood.jpeg2000.3.png,0.565562
redwood.jpeg2000.4.png,0.31876400000000005
redwood.jpeg2000.5.png,0.11427399999999999
roping.jpeg2000.1.png,0.982935
roping.jpeg2000.2.png,0.8281419999999999
roping.jpeg2000.3.png,0.635792
roping.jpeg2000.4.png,0.32902299999999995
roping.jpeg2000.5.png,0.08976899999999999
rushmore.jpeg2000.1.png,0.981732
rushmore.jpeg2000.2.png,0.909956
rushmore.jpeg2000.3.png,0.693762
rushmore.jpeg2000.4.png,0.49858800000000003
rushmore.jpeg2000.5.png,0.24623300000000004
shroom.jpeg2000.1.png,0.99599
shroom.jpeg2000.2.png,0.919737
shroom.jpeg2000.3.png,0.6089789999999999
shroom.jpeg2000.4.png,0.39456500000000005
shroom.jpeg2000.5.png,0.16342800000000002
snow_leaves.jpeg2000.1.png,0.995973
snow_leaves.jpeg2000.2.png,0.92216
snow_leaves.jpeg2000.3.png,0.812619
snow_leaves.jpeg2000.4.png,0.4446
snow_leaves.jpeg2000.5.png,0.243409
sunsetcolor.jpeg2000.1.png,0.976072
sunsetcolor.jpeg2000.2.png,0.6993469999999999
sunsetcolor.jpeg2000.3.png,0.344774
sunsetcolor.jpeg2000.4.png,0.14910900000000005
sunsetcolor.jpeg2000.5.png,0.0
sunset_sparrow.jpeg2000.1.png,0.941598
sunset_sparrow.jpeg2000.2.png,0.821499
sunset_sparrow.jpeg2000.3.png,0.608745
sunset_sparrow.jpeg2000.4.png,0.393915
sunset_sparrow.jpeg2000.5.png,0.11119000000000001
swarm.jpeg2000.1.png,0.967204
swarm.jpeg2000.2.png,0.686672
swarm.jpeg2000.3.png,0.42769999999999997
swarm.jpeg2000.4.png,0.16262600000000005
swarm.jpeg2000.5.png,0.03284799999999999
trolley.jpeg2000.1.png,0.964038
trolley.jpeg2000.2.png,0.835575
trolley.jpeg2000.3.png,0.650285
trolley.jpeg2000.4.png,0.46681799999999996
trolley.jpeg2000.5.png,0.23606700000000003
turtle.jpeg2000.1.png,0.998028
turtle.jpeg2000.2.png,0.837884
turtle.jpeg2000.3.png,0.46833499999999995
turtle.jpeg2000.4.png,0.19767999999999997
turtle.jpeg2000.5.png,0.015800000000000036
veggies.jpeg2000.1.png,0.954897
veggies.jpeg2000.2.png,0.885692
veggies.jpeg2000.3.png,0.6827019999999999
veggies.jpeg2000.4.png,0.452287
veggies.jpeg2000.5.png,0.22805399999999998
woman.jpeg2000.1.png,0.957977
woman.jpeg2000.2.png,0.878463
woman.jpeg2000.3.png,0.596556
woman.jpeg2000.4.png,0.35892
woman.jpeg2000.5.png,0.10338599999999998
1600.fnoise.1.png,0.947624
1600.fnoise.2.png,0.746942
1600.fnoise.3.png,0.624259
1600.fnoise.4.png,0.51012
1600.fnoise.5.png,0.434781
aerial_city.fnoise.1.png,0.874354
aerial_city.fnoise.2.png,0.681269
aerial_city.fnoise.3.png,0.524779
aerial_city.fnoise.4.png,0.39937199999999995
aerial_city.fnoise.5.png,0.292266
boston.fnoise.1.png,0.932346
boston.fnoise.2.png,0.7565729999999999
boston.fnoise.3.png,0.501871
boston.fnoise.4.png,0.38003699999999996
boston.fnoise.5.png,0.27591600000000005
bridge.fnoise.1.png,0.949179
bridge.fnoise.2.png,0.7072430000000001
bridge.fnoise.3.png,0.571132
bridge.fnoise.4.png,0.40469
bridge.fnoise.5.png,0.30345999999999995
butter_flower.fnoise.1.png,0.972123
butter_flower.fnoise.2.png,0.80488
butter_flower.fnoise.3.png,0.618484
butter_flower.fnoise.4.png,0.45096
butter_flower.fnoise.5.png,0.273397
cactus.fnoise.1.png,0.777917
cactus.fnoise.2.png,0.674678
cactus.fnoise.3.png,0.496965
cactus.fnoise.4.png,0.40524899999999997
cactus.fnoise.5.png,0.333392
child_swimming.fnoise.1.png,0.968275
child_swimming.fnoise.2.png,0.773884
child_swimming.fnoise.3.png,0.624474
child_swimming.fnoise.4.png,0.429551
child_swimming.fnoise.5.png,0.30088499999999996
couple.fnoise.1.png,0.988464
couple.fnoise.2.png,0.911176
couple.fnoise.3.png,0.735309
couple.fnoise.4.png,0.532951
couple.fnoise.5.png,0.361201
elk.fnoise.1.png,0.953529
elk.fnoise.2.png,0.753322
elk.fnoise.3.png,0.6291059999999999
elk.fnoise.4.png,0.516148
elk.fnoise.5.png,0.35505200000000003
family.fnoise.1.png,0.830167
family.fnoise.2.png,0.728108
family.fnoise.3.png,0.552013
family.fnoise.4.png,0.431357
family.fnoise.5.png,0.319364
fisher.fnoise.1.png,0.93394
fisher.fnoise.2.png,0.729712
fisher.fnoise.3.png,0.597198
fisher.fnoise.4.png,0.512628
fisher.fnoise.5.png,0.39347699999999997
foxy.fnoise.1.png,0.977262
foxy.fnoise.2.png,0.907833
foxy.fnoise.3.png,0.6672910000000001
foxy.fnoise.4.png,0.5990219999999999
foxy.fnoise.5.png,0.424145
geckos.fnoise.1.png,0.995959
geckos.fnoise.2.png,0.809851
geckos.fnoise.3.png,0.662487
geckos.fnoise.4.png,0.548586
geckos.fnoise.5.png,0.39018200000000003
lady_liberty.fnoise.1.png,0.968046
lady_liberty.fnoise.2.png,0.806539
lady_liberty.fnoise.3.png,0.6475679999999999
lady_liberty.fnoise.4.png,0.49463
lady_liberty.fnoise.5.png,0.358008
lake.fnoise.1.png,0.875353
lake.fnoise.2.png,0.7096549999999999
lake.fnoise.3.png,0.560303
lake.fnoise.4.png,0.42850200000000005
lake.fnoise.5.png,0.34096800000000005
log_seaside.fnoise.1.png,0.98249
log_seaside.fnoise.2.png,0.856875
log_seaside.fnoise.3.png,0.6770309999999999
log_seaside.fnoise.4.png,0.481835
log_seaside.fnoise.5.png,0.327357
monument.fnoise.1.png,0.9690570000000001
monument.fnoise.2.png,0.79176
monument.fnoise.3.png,0.679873
monument.fnoise.4.png,0.48629100000000003
monument.fnoise.5.png,0.40152200000000005
native_american.fnoise.1.png,0.9131
native_american.fnoise.2.png,0.7455430000000001
native_american.fnoise.3.png,0.509044
native_american.fnoise.4.png,0.38227
native_american.fnoise.5.png,0.264556
redwood.fnoise.1.png,0.905156
redwood.fnoise.2.png,0.690219
redwood.fnoise.3.png,0.47554799999999997
redwood.fnoise.4.png,0.346753
redwood.fnoise.5.png,0.24792899999999995
roping.fnoise.1.png,0.96774
roping.fnoise.2.png,0.8612569999999999
roping.fnoise.3.png,0.6641079999999999
roping.fnoise.4.png,0.48749200000000004
roping.fnoise.5.png,0.261744
rushmore.fnoise.1.png,0.8016
rushmore.fnoise.2.png,0.703352
rushmore.fnoise.3.png,0.577733
rushmore.fnoise.4.png,0.45336200000000004
rushmore.fnoise.5.png,0.364144
shroom.fnoise.1.png,0.978454
shroom.fnoise.2.png,0.820016
shroom.fnoise.3.png,0.644261
shroom.fnoise.4.png,0.42523599999999995
shroom.fnoise.5.png,0.298342
snow_leaves.fnoise.1.png,0.952366
snow_leaves.fnoise.2.png,0.775424
snow_leaves.fnoise.3.png,0.588589
snow_leaves.fnoise.4.png,0.463958
snow_leaves.fnoise.5.png,0.32086499999999996
sunsetcolor.fnoise.1.png,0.880767
sunsetcolor.fnoise.2.png,0.660786
sunsetcolor.fnoise.3.png,0.468554
sunsetcolor.fnoise.4.png,0.382694
sunsetcolor.fnoise.5.png,0.278558
sunset_sparrow.fnoise.1.png,0.775837
sunset_sparrow.fnoise.2.png,0.6307849999999999
sunset_sparrow.fnoise.3.png,0.460921
sunset_sparrow.fnoise.4.png,0.393177
sunset_sparrow.fnoise.5.png,0.26578
swarm.fnoise.1.png,0.92761
swarm.fnoise.2.png,0.6343
swarm.fnoise.3.png,0.413674
swarm.fnoise.4.png,0.30327000000000004
swarm.fnoise.5.png,0.18359099999999995
trolley.fnoise.1.png,0.932849
trolley.fnoise.2.png,0.7060949999999999
trolley.fnoise.3.png,0.567974
trolley.fnoise.4.png,0.413508
trolley.fnoise.5.png,0.29904200000000003
turtle.fnoise.1.png,0.961182
turtle.fnoise.2.png,0.8273969999999999
turtle.fnoise.3.png,0.655214
turtle.fnoise.4.png,0.461616
turtle.fnoise.5.png,0.34688300000000005
veggies.fnoise.1.png,0.935452
veggies.fnoise.2.png,0.79709
veggies.fnoise.3.png,0.628917
veggies.fnoise.4.png,0.399806
veggies.fnoise.5.png,0.316979
woman.fnoise.1.png,0.901294
woman.fnoise.2.png,0.7376119999999999
woman.fnoise.3.png,0.5096609999999999
woman.fnoise.4.png,0.361989
woman.fnoise.5.png,0.25808
1600.BLUR.1.png,0.957332
1600.BLUR.2.png,0.857565
1600.BLUR.3.png,0.6588860000000001
1600.BLUR.4.png,0.5289619999999999
1600.BLUR.5.png,0.250205
aerial_city.BLUR.1.png,0.975016
aerial_city.BLUR.2.png,0.885651
aerial_city.BLUR.3.png,0.740579
aerial_city.BLUR.4.png,0.536055
aerial_city.BLUR.5.png,0.10403700000000005
boston.BLUR.1.png,0.916544
boston.BLUR.2.png,0.784251
boston.BLUR.3.png,0.63688
boston.BLUR.4.png,0.428783
boston.BLUR.5.png,0.08698700000000004
bridge.BLUR.1.png,0.939349
bridge.BLUR.2.png,0.817563
bridge.BLUR.3.png,0.65186
bridge.BLUR.4.png,0.364209
bridge.BLUR.5.png,0.22282199999999996
butter_flower.BLUR.1.png,0.921928
butter_flower.BLUR.2.png,0.798032
butter_flower.BLUR.3.png,0.5180199999999999
butter_flower.BLUR.4.png,0.22146
butter_flower.BLUR.5.png,0.04722499999999996
cactus.BLUR.1.png,0.933257
cactus.BLUR.2.png,0.852801
cactus.BLUR.3.png,0.600725
cactus.BLUR.4.png,0.49158999999999997
cactus.BLUR.5.png,0.250004
child_swimming.BLUR.1.png,0.968275
child_swimming.BLUR.2.png,0.812844
child_swimming.BLUR.3.png,0.709984
child_swimming.BLUR.4.png,0.515019
child_swimming.BLUR.5.png,0.24172499999999997
couple.BLUR.1.png,0.952954
couple.BLUR.2.png,0.750928
couple.BLUR.3.png,0.5919
couple.BLUR.4.png,0.411223
couple.BLUR.5.png,0.21462199999999998
elk.BLUR.1.png,0.955745
elk.BLUR.2.png,0.878374
elk.BLUR.3.png,0.7529129999999999
elk.BLUR.4.png,0.595179
elk.BLUR.5.png,0.237128
family.BLUR.1.png,0.963033
family.BLUR.2.png,0.850657
family.BLUR.3.png,0.73776
family.BLUR.4.png,0.461635
family.BLUR.5.png,0.14374399999999998
fisher.BLUR.1.png,0.944241
fisher.BLUR.2.png,0.638849
fisher.BLUR.3.png,0.41675300000000004
fisher.BLUR.4.png,0.199558
fisher.BLUR.5.png,0.08725700000000003
foxy.BLUR.1.png,0.984138
foxy.BLUR.2.png,0.8902
foxy.BLUR.3.png,0.820199
foxy.BLUR.4.png,0.70968
foxy.BLUR.5.png,0.55816
geckos.BLUR.1.png,0.987477
geckos.BLUR.2.png,0.932372
geckos.BLUR.3.png,0.769038
geckos.BLUR.4.png,0.659142
geckos.BLUR.5.png,0.43026200000000003
lady_liberty.BLUR.1.png,0.941062
lady_liberty.BLUR.2.png,0.773468
lady_liberty.BLUR.3.png,0.538497
lady_liberty.BLUR.4.png,0.326696
lady_liberty.BLUR.5.png,0.034194999999999975
lake.BLUR.1.png,0.925823
lake.BLUR.2.png,0.837074
lake.BLUR.3.png,0.704372
lake.BLUR.4.png,0.529793
lake.BLUR.5.png,0.34529600000000005
log_seaside.BLUR.1.png,0.986506
log_seaside.BLUR.2.png,0.921926
log_seaside.BLUR.3.png,0.7927569999999999
log_seaside.BLUR.4.png,0.649486
log_seaside.BLUR.5.png,0.409606
monument.BLUR.1.png,0.952332
monument.BLUR.2.png,0.822954
monument.BLUR.3.png,0.6405989999999999
monument.BLUR.4.png,0.412451
monument.BLUR.5.png,0.20972500000000005
native_american.BLUR.1.png,0.964919
native_american.BLUR.2.png,0.827721
native_american.BLUR.3.png,0.635061
native_american.BLUR.4.png,0.393458
native_american.BLUR.5.png,0.13193299999999997
redwood.BLUR.1.png,0.912058
redwood.BLUR.2.png,0.7700400000000001
redwood.BLUR.3.png,0.619069
redwood.BLUR.4.png,0.430646
redwood.BLUR.5.png,0.15443300000000004
roping.BLUR.1.png,0.965892
roping.BLUR.2.png,0.811501
roping.BLUR.3.png,0.5294559999999999
roping.BLUR.4.png,0.32995399999999997
roping.BLUR.5.png,0.12028899999999998
rushmore.BLUR.1.png,0.988558
